"id","slug","sku","title","category","category_path","short_description","long_description","base_price_usd","base_price_pkr","compare_at_price_pkr","image_1","image_2","stock","is_best_seller","is_new_arrival","tags","care_instructions","shipping_info","review_count","rating","review_status"
"rider-boot-and-gear-accessories-boot-carry-bag-3","rider-boot-and-gear-accessories-boot-carry-bag-3","EQM-0270","Premier Boot Carry Bag Collection","Rider","Rider > Boot & Gear Accessories > Boot Carry Bag","Boot Carry Bag engineered for dependable daily use in boot & gear accessories workflows. Built with premium materials to balance durability, comfort, and clean finish.","Boot Carry Bag engineered for dependable daily use in boot & gear accessories workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","249","69720","76692","/place holder/1.webp","/place holder/2.webp","55","false","true","boot-carry-bag|rider","","","0","0","pending_feature"
"rider-boot-and-gear-accessories-helmet-bags-1","rider-boot-and-gear-accessories-helmet-bags-1","EQM-0271","Heritage Helmet Bags Edition","Rider","Rider > Boot & Gear Accessories > Helmet Bags","Helmet Bags engineered for dependable daily use in boot & gear accessories workflows. Built with premium materials to balance durability, comfort, and clean finish.","Helmet Bags engineered for dependable daily use in boot & gear accessories workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","89","24920","27412","/place holder/1.webp","/place holder/2.webp","35","true","false","helmet-bags|rider","","","0","0","pending_feature"
"rider-boot-and-gear-accessories-helmet-bags-2","rider-boot-and-gear-accessories-helmet-bags-2","EQM-0272","Performance Helmet Bags Series","Rider","Rider > Boot & Gear Accessories > Helmet Bags","Helmet Bags engineered for dependable daily use in boot & gear accessories workflows. Built with premium materials to balance durability, comfort, and clean finish.","Helmet Bags engineered for dependable daily use in boot & gear accessories workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","169","47320","52052","/place holder/1.webp","/place holder/2.webp","45","false","false","helmet-bags|rider","","","0","0","pending_feature"
"rider-boot-and-gear-accessories-helmet-bags-3","rider-boot-and-gear-accessories-helmet-bags-3","EQM-0273","Premier Helmet Bags Collection","Rider","Rider > Boot & Gear Accessories > Helmet Bags","Helmet Bags engineered for dependable daily use in boot & gear accessories workflows. Built with premium materials to balance durability, comfort, and clean finish.","Helmet Bags engineered for dependable daily use in boot & gear accessories workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","249","69720","76692","/place holder/1.webp","/place holder/2.webp","55","false","true","helmet-bags|rider","","","0","0","pending_feature"
"rider-boot-and-gear-accessories-duffle-bags-1","rider-boot-and-gear-accessories-duffle-bags-1","EQM-0274","Heritage Duffle Bags Edition","Rider","Rider > Boot & Gear Accessories > Duffle Bags","Duffle Bags engineered for dependable daily use in boot & gear accessories workflows. Built with premium materials to balance durability, comfort, and clean finish.","Duffle Bags engineered for dependable daily use in boot & gear accessories workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","89","24920","27412","/place holder/1.webp","/place holder/2.webp","35","true","false","duffle-bags|rider","","","0","0","pending_feature"
"rider-boot-and-gear-accessories-duffle-bags-2","rider-boot-and-gear-accessories-duffle-bags-2","EQM-0275","Performance Duffle Bags Series","Rider","Rider > Boot & Gear Accessories > Duffle Bags","Duffle Bags engineered for dependable daily use in boot & gear accessories workflows. Built with premium materials to balance durability, comfort, and clean finish.","Duffle Bags engineered for dependable daily use in boot & gear accessories workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","169","47320","52052","/place holder/1.webp","/place holder/2.webp","45","false","false","duffle-bags|rider","","","0","0","pending_feature"
"rider-boot-and-gear-accessories-duffle-bags-3","rider-boot-and-gear-accessories-duffle-bags-3","EQM-0276","Premier Duffle Bags Collection","Rider","Rider > Boot & Gear Accessories > Duffle Bags","Duffle Bags engineered for dependable daily use in boot & gear accessories workflows. Built with premium materials to balance durability, comfort, and clean finish.","Duffle Bags engineered for dependable daily use in boot & gear accessories workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","249","69720","76692","/place holder/1.webp","/place holder/2.webp","55","false","true","duffle-bags|rider","","","0","0","pending_feature"
"pet-dog-products-dog-coats-and-jackets-1","pet-dog-products-dog-coats-and-jackets-1","EQM-0277","Heritage Dog Coats & Jackets Edition","Pet","Pet > Dog Products > Dog Coats & Jackets","Dog Coats & Jackets engineered for dependable daily use in dog products workflows. Built with premium materials to balance durability, comfort, and clean finish.","Dog Coats & Jackets engineered for dependable daily use in dog products workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","15","4200","4620","/place holder/1.webp","/place holder/2.webp","35","true","false","dog-coats-and-jackets|pet","","","0","0","pending_feature"
"pet-dog-products-dog-coats-and-jackets-2","pet-dog-products-dog-coats-and-jackets-2","EQM-0278","Performance Dog Coats & Jackets Series","Pet","Pet > Dog Products > Dog Coats & Jackets","Dog Coats & Jackets engineered for dependable daily use in dog products workflows. Built with premium materials to balance durability, comfort, and clean finish.","Dog Coats & Jackets engineered for dependable daily use in dog products workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","37.5","10500","11550","/place holder/1.webp","/place holder/2.webp","45","false","false","dog-coats-and-jackets|pet","","","0","0","pending_feature"
"pet-dog-products-dog-coats-and-jackets-3","pet-dog-products-dog-coats-and-jackets-3","EQM-0279","Premier Dog Coats & Jackets Collection","Pet","Pet > Dog Products > Dog Coats & Jackets","Dog Coats & Jackets engineered for dependable daily use in dog products workflows. Built with premium materials to balance durability, comfort, and clean finish.","Dog Coats & Jackets engineered for dependable daily use in dog products workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","60","16800","18480","/place holder/1.webp","/place holder/2.webp","55","false","true","dog-coats-and-jackets|pet","","","0","0","pending_feature"
"pet-dog-products-dog-boots-1","pet-dog-products-dog-boots-1","EQM-0280","Heritage Dog Boots Edition","Pet","Pet > Dog Products > Dog Boots","Dog Boots engineered for dependable daily use in dog products workflows. Built with premium materials to balance durability, comfort, and clean finish.","Dog Boots engineered for dependable daily use in dog products workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","15","4200","4620","/place holder/1.webp","/place holder/2.webp","35","true","false","dog-boots|pet","","","0","0","pending_feature"
